id,title,factionId,faction,activeDeityCount,teamSize,mapId,combatArchitecture,crossFactionRunIns,loreContinuityGuard
"MG-F02-E-C01-M03","Elite: Bind the Storm-Oath Bridge: Forward Claim","MG-FACTION-002","","1","1","MG-MAP-003","{""loop"": [""Explore"", ""Encounter"", ""1 Deity vs. Multiple Enemies"", ""Victory"", ""Rewards"", ""Upgrade Deity"", ""Explore Further""], ""forbidden"": [""squad combat"", ""team formations"", ""multiple player-controlled Avatars"", ""ally positioning"", ""team turns""], ""readableRule"": ""Legacy schema label says Deity, current fiction label says Deity: exactly one playable god or goddess is controlled in standard battle."", ""playerControlledAvatars"": 1}","{""enabled"": true, ""homeFactionId"": ""MG-FACTION-002"", ""homeFactionName"": ""Asgardian"", ""eligiblePoolIds"": [""MG-CROSS-RUN-IN-001"", ""MG-CROSS-RUN-IN-003"", ""MG-CROSS-RUN-IN-004"", ""MG-CROSS-RUN-IN-005"", ""MG-CROSS-RUN-IN-006"", ""MG-CROSS-RUN-IN-007""], ""recommendedPoolIds"": [""MG-CROSS-RUN-IN-006"", ""MG-CROSS-RUN-IN-007""], ""rule"": ""Run-ins must have a lore-valid reason: border conflict, Gate pressure, pursuit, oath, contract, trial, defense, corruption response, or event escalation. Never generic faction mixing."", ""oneAvatarVsManyUse"": ""Run-ins add enemy role pressure around the lone Avatar without creating ally units or squad play.""}","{""sourceFactionId"": ""MG-FACTION-002"", ""sourceFactionName"": ""Asgardian"", ""sourceRealm"": ""The Storm-Rooted Aesir Holds"", ""sourceCultureRule"": ""source culture humans later copied as Norse myth"", ""preserve"": [""established faction identity"", ""Mythos Gates mythology"", ""Gates and Codex systems"", ""one player-controlled Avatar combat"", ""mobile UE5 zone structure""], ""forbid"": [""replacement factions"", ""generic corridor dungeon conversion"", ""PC-first combat assumptions"", ""generic monster filler"", ""lore rewrites""]}"
"MG-F02-E-C01-M04","Elite: Stand the Storm-Oath Bridge: Outer Line","MG-FACTION-002","","1","1","MG-MAP-003","{""loop"": [""Explore"", ""Encounter"", ""1 Deity vs. Multiple Enemies"", ""Victory"", ""Rewards"", ""Upgrade Deity"", ""Explore Further""], ""forbidden"": [""squad combat"", ""team formations"", ""multiple player-controlled Avatars"", ""ally positioning"", ""team turns""], ""readableRule"": ""Legacy schema label says Deity, current fiction label says Deity: exactly one playable god or goddess is controlled in standard battle."", ""playerControlledAvatars"": 1}","{""enabled"": true, ""homeFactionId"": ""MG-FACTION-002"", ""homeFactionName"": ""Asgardian"", ""eligiblePoolIds"": [""MG-CROSS-RUN-IN-001"", ""MG-CROSS-RUN-IN-003"", ""MG-CROSS-RUN-IN-004"", ""MG-CROSS-RUN-IN-005"", ""MG-CROSS-RUN-IN-006"", ""MG-CROSS-RUN-IN-007""], ""recommendedPoolIds"": [""MG-CROSS-RUN-IN-007"", ""MG-CROSS-RUN-IN-001""], ""rule"": ""Run-ins must have a lore-valid reason: border conflict, Gate pressure, pursuit, oath, contract, trial, defense, corruption response, or event escalation. Never generic faction mixing."", ""oneAvatarVsManyUse"": ""Run-ins add enemy role pressure around the lone Avatar without creating ally units or squad play.""}","{""sourceFactionId"": ""MG-FACTION-002"", ""sourceFactionName"": ""Asgardian"", ""sourceRealm"": ""The Storm-Rooted Aesir Holds"", ""sourceCultureRule"": ""source culture humans later copied as Norse myth"", ""preserve"": [""established faction identity"", ""Mythos Gates mythology"", ""Gates and Codex systems"", ""one player-controlled Avatar combat"", ""mobile UE5 zone structure""], ""forbid"": [""replacement factions"", ""generic corridor dungeon conversion"", ""PC-first combat assumptions"", ""generic monster filler"", ""lore rewrites""]}"
"MG-F02-E-C02-M05","Elite: Swear the Storm-Oath Bridge: Pressure Break","MG-FACTION-002","","1","1","MG-MAP-003","{""loop"": [""Explore"", ""Encounter"", ""1 Deity vs. Multiple Enemies"", ""Victory"", ""Rewards"", ""Upgrade Deity"", ""Explore Further""], ""forbidden"": [""squad combat"", ""team formations"", ""multiple player-controlled Avatars"", ""ally positioning"", ""team turns""], ""readableRule"": ""Legacy schema label says Deity, current fiction label says Deity: exactly one playable god or goddess is controlled in standard battle."", ""playerControlledAvatars"": 1}","{""enabled"": true, ""homeFactionId"": ""MG-FACTION-002"", ""homeFactionName"": ""Asgardian"", ""eligiblePoolIds"": [""MG-CROSS-RUN-IN-001"", ""MG-CROSS-RUN-IN-003"", ""MG-CROSS-RUN-IN-004"", ""MG-CROSS-RUN-IN-005"", ""MG-CROSS-RUN-IN-006"", ""MG-CROSS-RUN-IN-007""], ""recommendedPoolIds"": [""MG-CROSS-RUN-IN-003"", ""MG-CROSS-RUN-IN-004""], ""rule"": ""Run-ins must have a lore-valid reason: border conflict, Gate pressure, pursuit, oath, contract, trial, defense, corruption response, or event escalation. Never generic faction mixing."", ""oneAvatarVsManyUse"": ""Run-ins add enemy role pressure around the lone Avatar without creating ally units or squad play.""}","{""sourceFactionId"": ""MG-FACTION-002"", ""sourceFactionName"": ""Asgardian"", ""sourceRealm"": ""The Storm-Rooted Aesir Holds"", ""sourceCultureRule"": ""source culture humans later copied as Norse myth"", ""preserve"": [""established faction identity"", ""Mythos Gates mythology"", ""Gates and Codex systems"", ""one player-controlled Avatar combat"", ""mobile UE5 zone structure""], ""forbid"": [""replacement factions"", ""generic corridor dungeon conversion"", ""PC-first combat assumptions"", ""generic monster filler"", ""lore rewrites""]}"
"MG-F02-E-C02-M06","Elite: Strike the Valkyrie Weatherfield: Trial Mechanism","MG-FACTION-002","","1","1","MG-MAP-003","{""loop"": [""Explore"", ""Encounter"", ""1 Deity vs. Multiple Enemies"", ""Victory"", ""Rewards"", ""Upgrade Deity"", ""Explore Further""], ""forbidden"": [""squad combat"", ""team formations"", ""multiple player-controlled Avatars"", ""ally positioning"", ""team turns""], ""readableRule"": ""Legacy schema label says Deity, current fiction label says Deity: exactly one playable god or goddess is controlled in standard battle."", ""playerControlledAvatars"": 1}","{""enabled"": true, ""homeFactionId"": ""MG-FACTION-002"", ""homeFactionName"": ""Asgardian"", ""eligiblePoolIds"": [""MG-CROSS-RUN-IN-001"", ""MG-CROSS-RUN-IN-003"", ""MG-CROSS-RUN-IN-004"", ""MG-CROSS-RUN-IN-005"", ""MG-CROSS-RUN-IN-006"", ""MG-CROSS-RUN-IN-007""], ""recommendedPoolIds"": [""MG-CROSS-RUN-IN-004"", ""MG-CROSS-RUN-IN-005""], ""rule"": ""Run-ins must have a lore-valid reason: border conflict, Gate pressure, pursuit, oath, contract, trial, defense, corruption response, or event escalation. Never generic faction mixing."", ""oneAvatarVsManyUse"": ""Run-ins add enemy role pressure around the lone Avatar without creating ally units or squad play.""}","{""sourceFactionId"": ""MG-FACTION-002"", ""sourceFactionName"": ""Asgardian"", ""sourceRealm"": ""The Storm-Rooted Aesir Holds"", ""sourceCultureRule"": ""source culture humans later copied as Norse myth"", ""preserve"": [""established faction identity"", ""Mythos Gates mythology"", ""Gates and Codex systems"", ""one player-controlled Avatar combat"", ""mobile UE5 zone structure""], ""forbid"": [""replacement factions"", ""generic corridor dungeon conversion"", ""PC-first combat assumptions"", ""generic monster filler"", ""lore rewrites""]}"
"MG-F02-E-C02-M07","Elite: Bind the Valkyrie Weatherfield: Hazard Reading","MG-FACTION-002","","1","1","MG-MAP-003","{""loop"": [""Explore"", ""Encounter"", ""1 Deity vs. Multiple Enemies"", ""Victory"", ""Rewards"", ""Upgrade Deity"", ""Explore Further""], ""forbidden"": [""squad combat"", ""team formations"", ""multiple player-controlled Avatars"", ""ally positioning"", ""team turns""], ""readableRule"": ""Legacy schema label says Deity, current fiction label says Deity: exactly one playable god or goddess is controlled in standard battle."", ""playerControlledAvatars"": 1}","{""enabled"": true, ""homeFactionId"": ""MG-FACTION-002"", ""homeFactionName"": ""Asgardian"", ""eligiblePoolIds"": [""MG-CROSS-RUN-IN-001"", ""MG-CROSS-RUN-IN-003"", ""MG-CROSS-RUN-IN-004"", ""MG-CROSS-RUN-IN-005"", ""MG-CROSS-RUN-IN-006"", ""MG-CROSS-RUN-IN-007""], ""recommendedPoolIds"": [""MG-CROSS-RUN-IN-005"", ""MG-CROSS-RUN-IN-006""], ""rule"": ""Run-ins must have a lore-valid reason: border conflict, Gate pressure, pursuit, oath, contract, trial, defense, corruption response, or event escalation. Never generic faction mixing."", ""oneAvatarVsManyUse"": ""Run-ins add enemy role pressure around the lone Avatar without creating ally units or squad play.""}","{""sourceFactionId"": ""MG-FACTION-002"", ""sourceFactionName"": ""Asgardian"", ""sourceRealm"": ""The Storm-Rooted Aesir Holds"", ""sourceCultureRule"": ""source culture humans later copied as Norse myth"", ""preserve"": [""established faction identity"", ""Mythos Gates mythology"", ""Gates and Codex systems"", ""one player-controlled Avatar combat"", ""mobile UE5 zone structure""], ""forbid"": [""replacement factions"", ""generic corridor dungeon conversion"", ""PC-first combat assumptions"", ""generic monster filler"", ""lore rewrites""]}"
"MG-F02-E-C02-M08","Elite: Stand the Valkyrie Weatherfield: Lughching Law","MG-FACTION-002","","1","1","MG-MAP-003","{""loop"": [""Explore"", ""Encounter"", ""1 Deity vs. Multiple Enemies"", ""Victory"", ""Rewards"", ""Upgrade Deity"", ""Explore Further""], ""forbidden"": [""squad combat"", ""team formations"", ""multiple player-controlled Avatars"", ""ally positioning"", ""team turns""], ""readableRule"": ""Legacy schema label says Deity, current fiction label says Deity: exactly one playable god or goddess is controlled in standard battle."", ""playerControlledAvatars"": 1}","{""enabled"": true, ""homeFactionId"": ""MG-FACTION-002"", ""homeFactionName"": ""Asgardian"", ""eligiblePoolIds"": [""MG-CROSS-RUN-IN-001"", ""MG-CROSS-RUN-IN-003"", ""MG-CROSS-RUN-IN-004"", ""MG-CROSS-RUN-IN-005"", ""MG-CROSS-RUN-IN-006"", ""MG-CROSS-RUN-IN-007""], ""recommendedPoolIds"": [""MG-CROSS-RUN-IN-006"", ""MG-CROSS-RUN-IN-007""], ""rule"": ""Run-ins must have a lore-valid reason: border conflict, Gate pressure, pursuit, oath, contract, trial, defense, corruption response, or event escalation. Never generic faction mixing."", ""oneAvatarVsManyUse"": ""Run-ins add enemy role pressure around the lone Avatar without creating ally units or squad play.""}","{""sourceFactionId"": ""MG-FACTION-002"", ""sourceFactionName"": ""Asgardian"", ""sourceRealm"": ""The Storm-Rooted Aesir Holds"", ""sourceCultureRule"": ""source culture humans later copied as Norse myth"", ""preserve"": [""established faction identity"", ""Mythos Gates mythology"", ""Gates and Codex systems"", ""one player-controlled Avatar combat"", ""mobile UE5 zone structure""], ""forbid"": [""replacement factions"", ""generic corridor dungeon conversion"", ""PC-first combat assumptions"", ""generic monster filler"", ""lore rewrites""]}"
"MG-F02-E-C03-M09","Elite: Swear the Rune-Mountain Hall: Key Verdict","MG-FACTION-002","","1","1","MG-MAP-004","{""loop"": [""Explore"", ""Encounter"", ""1 Deity vs. Multiple Enemies"", ""Victory"", ""Rewards"", ""Upgrade Deity"", ""Explore Further""], ""forbidden"": [""squad combat"", ""team formations"", ""multiple player-controlled Avatars"", ""ally positioning"", ""team turns""], ""readableRule"": ""Legacy schema label says Deity, current fiction label says Deity: exactly one playable god or goddess is controlled in standard battle."", ""playerControlledAvatars"": 1}","{""enabled"": true, ""homeFactionId"": ""MG-FACTION-002"", ""homeFactionName"": ""Asgardian"", ""eligiblePoolIds"": [""MG-CROSS-RUN-IN-001"", ""MG-CROSS-RUN-IN-003"", ""MG-CROSS-RUN-IN-004"", ""MG-CROSS-RUN-IN-005"", ""MG-CROSS-RUN-IN-006"", ""MG-CROSS-RUN-IN-007""], ""recommendedPoolIds"": [""MG-CROSS-RUN-IN-001"", ""MG-CROSS-RUN-IN-003""], ""rule"": ""Run-ins must have a lore-valid reason: border conflict, Gate pressure, pursuit, oath, contract, trial, defense, corruption response, or event escalation. Never generic faction mixing."", ""oneAvatarVsManyUse"": ""Run-ins add enemy role pressure around the lone Avatar without creating ally units or squad play.""}","{""sourceFactionId"": ""MG-FACTION-002"", ""sourceFactionName"": ""Asgardian"", ""sourceRealm"": ""The Storm-Rooted Aesir Holds"", ""sourceCultureRule"": ""source culture humans later copied as Norse myth"", ""preserve"": [""established faction identity"", ""Mythos Gates mythology"", ""Gates and Codex systems"", ""one player-controlled Avatar combat"", ""mobile UE5 zone structure""], ""forbid"": [""replacement factions"", ""generic corridor dungeon conversion"", ""PC-first combat assumptions"", ""generic monster filler"", ""lore rewrites""]}"
"MG-F02-E-C03-M10","Elite: Strike the Rune-Mountain Hall: Elite Lock","MG-FACTION-002","","1","1","MG-MAP-004","{""loop"": [""Explore"", ""Encounter"", ""1 Deity vs. Multiple Enemies"", ""Victory"", ""Rewards"", ""Upgrade Deity"", ""Explore Further""], ""forbidden"": [""squad combat"", ""team formations"", ""multiple player-controlled Avatars"", ""ally positioning"", ""team turns""], ""readableRule"": ""Legacy schema label says Deity, current fiction label says Deity: exactly one playable god or goddess is controlled in standard battle."", ""playerControlledAvatars"": 1}","{""enabled"": true, ""homeFactionId"": ""MG-FACTION-002"", ""homeFactionName"": ""Asgardian"", ""eligiblePoolIds"": [""MG-CROSS-RUN-IN-001"", ""MG-CROSS-RUN-IN-003"", ""MG-CROSS-RUN-IN-004"", ""MG-CROSS-RUN-IN-005"", ""MG-CROSS-RUN-IN-006"", ""MG-CROSS-RUN-IN-007""], ""recommendedPoolIds"": [""MG-CROSS-RUN-IN-003"", ""MG-CROSS-RUN-IN-004""], ""rule"": ""Run-ins must have a lore-valid reason: border conflict, Gate pressure, pursuit, oath, contract, trial, defense, corruption response, or event escalation. Never generic faction mixing."", ""oneAvatarVsManyUse"": ""Run-ins add enemy role pressure around the lone Avatar without creating ally units or squad play.""}","{""sourceFactionId"": ""MG-FACTION-002"", ""sourceFactionName"": ""Asgardian"", ""sourceRealm"": ""The Storm-Rooted Aesir Holds"", ""sourceCultureRule"": ""source culture humans later copied as Norse myth"", ""preserve"": [""established faction identity"", ""Mythos Gates mythology"", ""Gates and Codex systems"", ""one player-controlled Avatar combat"", ""mobile UE5 zone structure""], ""forbid"": [""replacement factions"", ""generic corridor dungeon conversion"", ""PC-first combat assumptions"", ""generic monster filler"", ""lore rewrites""]}"
"MG-F02-E-C03-M11","Elite: Bind the Rune-Mountain Hall: Warden Duel","MG-FACTION-002","","1","1","MG-MAP-004","{""loop"": [""Explore"", ""Encounter"", ""1 Deity vs. Multiple Enemies"", ""Victory"", ""Rewards"", ""Upgrade Deity"", ""Explore Further""], ""forbidden"": [""squad combat"", ""team formations"", ""multiple player-controlled Avatars"", ""ally positioning"", ""team turns""], ""readableRule"": ""Legacy schema label says Deity, current fiction label says Deity: exactly one playable god or goddess is controlled in standard battle."", ""playerControlledAvatars"": 1}","{""enabled"": true, ""homeFactionId"": ""MG-FACTION-002"", ""homeFactionName"": ""Asgardian"", ""eligiblePoolIds"": [""MG-CROSS-RUN-IN-001"", ""MG-CROSS-RUN-IN-003"", ""MG-CROSS-RUN-IN-004"", ""MG-CROSS-RUN-IN-005"", ""MG-CROSS-RUN-IN-006"", ""MG-CROSS-RUN-IN-007""], ""recommendedPoolIds"": [""MG-CROSS-RUN-IN-004"", ""MG-CROSS-RUN-IN-005""], ""rule"": ""Run-ins must have a lore-valid reason: border conflict, Gate pressure, pursuit, oath, contract, trial, defense, corruption response, or event escalation. Never generic faction mixing."", ""oneAvatarVsManyUse"": ""Run-ins add enemy role pressure around the lone Avatar without creating ally units or squad play.""}","{""sourceFactionId"": ""MG-FACTION-002"", ""sourceFactionName"": ""Asgardian"", ""sourceRealm"": ""The Storm-Rooted Aesir Holds"", ""sourceCultureRule"": ""source culture humans later copied as Norse myth"", ""preserve"": [""established faction identity"", ""Mythos Gates mythology"", ""Gates and Codex systems"", ""one player-controlled Avatar combat"", ""mobile UE5 zone structure""], ""forbid"": [""replacement factions"", ""generic corridor dungeon conversion"", ""PC-first combat assumptions"", ""generic monster filler"", ""lore rewrites""]}"
"MG-F02-E-C03-M12","Elite: Stand the World-Root Snare Path: Lore Price","MG-FACTION-002","","1","1","MG-MAP-004","{""loop"": [""Explore"", ""Encounter"", ""1 Deity vs. Multiple Enemies"", ""Victory"", ""Rewards"", ""Upgrade Deity"", ""Explore Further""], ""forbidden"": [""squad combat"", ""team formations"", ""multiple player-controlled Avatars"", ""ally positioning"", ""team turns""], ""readableRule"": ""Legacy schema label says Deity, current fiction label says Deity: exactly one playable god or goddess is controlled in standard battle."", ""playerControlledAvatars"": 1}","{""enabled"": true, ""homeFactionId"": ""MG-FACTION-002"", ""homeFactionName"": ""Asgardian"", ""eligiblePoolIds"": [""MG-CROSS-RUN-IN-001"", ""MG-CROSS-RUN-IN-003"", ""MG-CROSS-RUN-IN-004"", ""MG-CROSS-RUN-IN-005"", ""MG-CROSS-RUN-IN-006"", ""MG-CROSS-RUN-IN-007""], ""recommendedPoolIds"": [""MG-CROSS-RUN-IN-005"", ""MG-CROSS-RUN-IN-006""], ""rule"": ""Run-ins must have a lore-valid reason: border conflict, Gate pressure, pursuit, oath, contract, trial, defense, corruption response, or event escalation. Never generic faction mixing."", ""oneAvatarVsManyUse"": ""Run-ins add enemy role pressure around the lone Avatar without creating ally units or squad play.""}","{""sourceFactionId"": ""MG-FACTION-002"", ""sourceFactionName"": ""Asgardian"", ""sourceRealm"": ""The Storm-Rooted Aesir Holds"", ""sourceCultureRule"": ""source culture humans later copied as Norse myth"", ""preserve"": [""established faction identity"", ""Mythos Gates mythology"", ""Gates and Codex systems"", ""one player-controlled Avatar combat"", ""mobile UE5 zone structure""], ""forbid"": [""replacement factions"", ""generic corridor dungeon conversion"", ""PC-first combat assumptions"", ""generic monster filler"", ""lore rewrites""]}"
